transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS2-02323,53.15,15.0,694,2,3.3
TXS2-02324,11.44,21.11,401,5,9.07
TXS2-02325,22.6,6.27,362,4,12.38
TXS2-02326,66.98,22.48,19,4,6.03
TXS2-02327,78.96,21.77,129,3,3.51
TXS2-02328,85.27,14.66,244,3,18.89
TXS2-02329,41.53,14.12,383,1,7.84
TXS2-02330,23.58,8.34,92,7,18.28
TXS2-02331,91.15,13.88,43,5,5.08
TXS2-02332,122.48,9.94,18,2,0.94
TXS2-02333,23.75,10.55,36,3,4.23
TXS2-02334,61.93,19.32,64,4,28.95
TXS2-02335,27.33,17.4,245,3,4.59
TXS2-02336,59.67,22.35,94,4,1.02
TXS2-02337,46.79,18.7,143,4,10.06
TXS2-02338,66.95,11.29,214,3,16.78
TXS2-02339,123.26,9.16,217,2,1.61
TXS2-02340,55.01,15.68,1,4,9.09
TXS2-02341,94.77,13.63,724,5,3.47
TXS2-02342,190.09,23.1,54,4,87.65
TXS2-02343,8.44,13.52,207,3,50.18
TXS2-02344,66.22,15.35,13,2,1.72
TXS2-02345,23.35,11.17,315,3,21.34
TXS2-02346,70.63,15.89,333,4,3.6
TXS2-02347,102.55,18.29,726,3,5.96
TXS2-02348,20.02,19.99,416,5,4.18
TXS2-02349,22.73,16.54,71,5,14.95
TXS2-02350,84.53,16.23,203,6,16.13
TXS2-02351,149.2,20.55,723,7,1.19
TXS2-02352,21.9,19.4,99,4,2.24
TXS2-02353,157.91,21.1,66,1,24.07
TXS2-02354,38.89,15.1,573,4,18.63
TXS2-02355,54.76,13.98,140,2,12.46
TXS2-02356,257.64,17.48,225,2,6.7
TXS2-02357,35.73,14.32,125,1,1.1
TXS2-02358,10.87,14.39,340,5,4.2
TXS2-02359,18.91,23.0,34,4,2.07
TXS2-02360,21.52,20.72,232,4,3.6
TXS2-02361,59.54,14.7,753,3,0.84
TXS2-02362,41.83,14.12,28,3,8.11
TXS2-02363,127.61,13.41,312,4,40.1
TXS2-02364,53.06,19.7,85,2,5.77
TXS2-02365,15.59,9.21,165,6,5.74
TXS2-02366,129.61,14.55,44,3,6.08
TXS2-02367,59.3,21.14,38,2,12.96
TXS2-02368,48.76,12.91,336,3,4.13
TXS2-02369,61.29,18.8,222,4,8.3
TXS2-02370,63.38,16.18,290,2,3.19
TXS2-02371,21.81,21.99,1614,3,1.48
TXS2-02372,25.61,17.15,50,4,12.48
TXS2-02373,76.99,15.71,129,7,6.63
TXS2-02374,141.37,18.64,609,4,2.95
TXS2-02375,65.46,12.35,49,5,12.3
TXS2-02376,58.86,21.88,408,8,0.67
TXS2-02377,58.01,14.95,283,3,7.84
TXS2-02378,23.78,12.49,33,2,0.35
TXS2-02379,25.73,20.04,104,2,0.95
TXS2-02380,81.69,22.01,96,5,4.75
TXS2-02381,16.38,20.59,1478,4,8.14
TXS2-02382,15.39,3.16,102,4,2.37
TXS2-02383,29.19,22.93,309,1,2.43
TXS2-02384,49.96,14.91,38,2,1.22
TXS2-02385,74.29,9.95,353,4,13.29
TXS2-02386,31.73,6.43,31,4,4.28
TXS2-02387,84.48,17.21,333,3,7.16
TXS2-02388,73.61,12.8,24,1,34.88
TXS2-02389,224.98,20.16,411,4,0.14
TXS2-02390,40.01,12.48,3,4,18.37
TXS2-02391,20.8,15.83,190,6,24.57
TXS2-02392,57.02,20.74,296,3,24.99
TXS2-02393,228.38,12.79,677,2,3.38
TXS2-02394,48.27,14.98,80,6,16.47
TXS2-02395,77.9,1.83,83,4,3.5
TXS2-02396,131.45,12.2,178,4,1.99
TXS2-02397,230.17,14.91,46,5,26.08
TXS2-02398,100.1,19.95,8,5,0.4
TXS2-02399,79.1,22.0,89,2,7.13
TXS2-02400,44.62,19.84,7,3,14.13
TXS2-02401,131.16,13.13,396,2,17.22
TXS2-02402,194.03,22.76,329,4,4.13
TXS2-02403,72.88,14.49,155,1,2.15
TXS2-02404,8.59,19.96,339,4,12.1
TXS2-02405,23.86,23.9,97,3,23.78
TXS2-02406,74.5,19.12,154,2,1.65
TXS2-02407,26.35,19.12,353,6,11.28
TXS2-02408,86.26,16.63,226,1,8.22
TXS2-02409,16.08,17.53,511,7,20.41
TXS2-02410,28.46,19.53,624,2,7.38
TXS2-02411,24.05,14.89,80,3,8.22
TXS2-02412,23.96,14.21,359,7,4.86
TXS2-02413,75.49,21.75,336,4,9.29
TXS2-02414,70.17,12.11,705,7,2.53
TXS2-02415,59.93,10.89,257,4,10.35
TXS2-02416,50.27,13.18,345,2,41.32
TXS2-02417,55.49,18.84,98,1,5.16
TXS2-02418,82.0,21.71,33,2,1.23
TXS2-02419,92.11,18.3,21,9,11.04
TXS2-02420,60.91,16.45,189,2,1.24
TXS2-02421,292.03,17.89,90,2,5.04
TXS2-02422,93.16,9.4,9,3,5.83
TXS2-02423,75.28,15.87,33,3,6.61
TXS2-02424,40.92,22.83,26,5,4.9
TXS2-02425,87.82,14.71,124,5,14.64
TXS2-02426,21.12,23.92,410,3,11.77
TXS2-02427,70.74,20.75,14,3,8.51
TXS2-02428,32.51,8.04,158,3,7.18
TXS2-02429,21.08,16.36,118,1,2.97
TXS2-02430,56.0,16.2,194,2,17.27
TXS2-02431,26.46,17.62,323,7,9.5
TXS2-02432,69.05,18.37,405,2,3.1
TXS2-02433,98.1,16.96,20,2,73.01
TXS2-02434,36.03,11.03,293,6,5.39
TXS2-02435,39.14,0.3,46,3,0.99
TXS2-02436,137.17,16.51,112,1,5.75
TXS2-02437,79.61,8.16,31,2,23.37
TXS2-02438,30.45,15.28,888,1,41.31
TXS2-02439,41.01,20.14,98,6,12.31
TXS2-02440,13.46,22.13,144,4,16.73
TXS2-02441,118.88,15.01,66,3,1.99
TXS2-02442,76.0,20.38,207,3,10.73
TXS2-02443,220.18,21.51,174,2,3.19
TXS2-02444,231.88,22.54,420,5,1.84
TXS2-02445,28.8,9.95,20,5,4.48
TXS2-02446,19.7,15.63,391,3,4.75
TXS2-02447,57.95,18.0,107,3,2.44
TXS2-02448,54.76,13.33,34,2,4.19
TXS2-02449,108.89,19.92,296,3,6.8
TXS2-02450,34.49,22.12,10,4,1.56
TXS2-02451,99.0,16.27,307,3,17.96
TXS2-02452,38.66,23.44,274,2,9.9
TXS2-02453,49.06,23.11,17,4,5.23
TXS2-02454,121.32,23.17,266,2,2.84
TXS2-02455,53.18,10.16,432,3,7.88
TXS2-02456,48.51,16.03,440,5,3.9
TXS2-02457,17.59,12.78,445,1,12.72
TXS2-02458,57.39,21.09,50,1,6.94
TXS2-02459,47.36,7.15,136,4,5.33
TXS2-02460,110.93,23.25,138,6,17.17
TXS2-02461,82.8,22.69,93,5,3.03
TXS2-02462,102.56,10.89,5,2,2.77
TXS2-02463,103.24,16.32,157,2,3.08
TXS2-02464,74.86,21.89,50,1,11.84
TXS2-02465,35.63,20.15,334,5,11.63
TXS2-02466,85.76,19.46,235,3,4.59
TXS2-02467,94.42,14.23,539,3,3.64
TXS2-02468,130.45,15.54,190,2,12.74
TXS2-02469,63.69,22.3,206,6,5.84
TXS2-02470,44.8,21.76,31,5,8.18
TXS2-02471,59.95,22.41,36,3,51.85
TXS2-02472,22.77,18.41,523,3,30.51
TXS2-02473,88.75,20.71,124,3,4.04
TXS2-02474,4.22,22.71,112,5,9.53
TXS2-02475,33.46,11.23,382,3,8.89
TXS2-02476,79.11,15.85,41,3,0.83
TXS2-02477,209.99,0.35,222,5,3.59
TXS2-02478,74.81,13.95,2,7,40.55
TXS2-02479,19.91,15.71,254,5,1.98
TXS2-02480,191.52,19.68,646,4,4.18
TXS2-02481,60.03,22.89,560,4,3.62
TXS2-02482,131.48,21.6,302,5,29.97
TXS2-02483,50.93,9.27,209,3,12.29
TXS2-02484,52.33,11.0,3,3,1.47
TXS2-02485,117.78,13.2,236,5,1.12
TXS2-02486,39.98,13.03,142,5,3.69
TXS2-02487,39.19,13.14,301,2,2.27
TXS2-02488,111.57,7.43,119,5,52.57
TXS2-02489,27.61,11.11,8,5,1.93
TXS2-02490,27.87,8.9,57,5,15.83
TXS2-02491,34.54,18.73,88,6,0.23
TXS2-02492,50.93,15.28,106,2,6.13
TXS2-02493,263.64,12.69,314,2,4.17
TXS2-02494,57.66,13.98,48,4,2.17
TXS2-02495,31.78,20.83,188,3,5.05
TXS2-02496,51.9,11.83,128,3,31.5
TXS2-02497,179.85,22.98,603,2,4.41
TXS2-02498,133.56,8.73,32,5,2.03
TXS2-02499,48.14,19.21,168,5,2.43
TXS2-02500,50.32,20.15,193,1,18.07
TXS2-02501,120.96,15.27,754,4,2.24
TXS2-02502,19.86,19.03,195,4,31.2
TXS2-02503,49.51,20.23,48,7,14.24
TXS2-02504,39.92,20.7,95,2,5.48
TXS2-02505,40.34,15.64,7,1,0.69
TXS2-02506,143.81,14.8,1098,2,17.75
TXS2-02507,166.73,10.57,214,2,4.58
TXS2-02508,57.91,19.19,157,5,4.55
TXS2-02509,46.03,22.19,239,5,7.34
TXS2-02510,48.5,8.07,212,4,74.5
TXS2-02511,68.07,12.83,192,2,5.67
TXS2-02512,78.56,13.83,508,2,0.72
TXS2-02513,57.96,20.61,264,1,13.91
TXS2-02514,128.29,18.62,121,6,26.11
TXS2-02515,25.14,11.65,321,7,2.79
TXS2-02516,163.99,14.68,40,6,4.32
TXS2-02517,57.35,11.6,426,3,40.79
TXS2-02518,57.13,20.71,113,2,2.03
TXS2-02519,90.37,20.78,167,3,1.44
TXS2-02520,19.74,22.83,291,3,3.11
TXS2-02521,103.59,13.85,201,4,10.29
TXS2-02522,32.18,11.66,589,9,2.46
TXS2-02523,123.19,9.49,346,4,6.77
TXS2-02524,12.06,19.31,183,5,27.03
TXS2-02525,30.07,18.47,124,6,3.53
TXS2-02526,23.42,19.37,90,3,25.1
TXS2-02527,280.23,13.97,53,4,2.21
TXS2-02528,48.42,21.92,368,6,24.88
TXS2-02529,55.24,16.91,101,3,2.45
TXS2-02530,37.26,19.19,175,3,19.52
TXS2-02531,30.55,14.37,90,4,1.67
TXS2-02532,43.53,12.5,164,4,8.02
TXS2-02533,106.36,15.47,98,3,14.79
TXS2-02534,173.2,15.54,1027,4,3.74
TXS2-02535,35.65,12.89,281,2,11.83
TXS2-02536,28.78,11.31,922,6,0.71
TXS2-02537,86.85,13.0,73,3,5.52
TXS2-02538,62.87,20.21,152,2,1.51
TXS2-02539,54.36,20.04,71,1,51.87
TXS2-02540,52.35,22.12,86,1,16.08
TXS2-02541,81.23,13.88,605,5,24.64
TXS2-02542,69.9,11.29,80,5,6.21
TXS2-02543,69.13,14.71,122,3,5.66
TXS2-02544,133.34,18.87,269,5,2.72
TXS2-02545,35.61,20.68,286,1,1.71
TXS2-02546,46.91,20.99,153,1,7.66
TXS2-02547,18.48,17.79,27,4,2.43
TXS2-02548,34.14,15.56,208,4,1.89
TXS2-02549,72.01,18.57,186,3,1.82
TXS2-02550,39.86,13.2,161,3,22.65
TXS2-02551,30.03,19.44,327,4,10.07
TXS2-02552,161.97,22.57,64,3,62.5
TXS2-02553,161.73,21.04,394,3,22.51
TXS2-02554,30.93,20.79,261,6,4.67
TXS2-02555,27.92,10.79,66,4,6.59
TXS2-02556,77.11,22.07,349,5,3.48
TXS2-02557,47.13,13.47,572,1,4.83
TXS2-02558,10.77,19.04,303,5,4.88
TXS2-02559,33.75,13.47,292,3,23.43
TXS2-02560,20.7,14.7,896,6,11.37
TXS2-02561,122.15,12.12,11,2,17.09
TXS2-02562,46.42,21.76,93,4,6.26
TXS2-02563,52.39,20.31,605,7,5.5
TXS2-02564,63.0,21.9,286,5,1.86
TXS2-02565,25.91,21.47,49,9,13.6
TXS2-02566,25.64,22.56,125,4,10.08
TXS2-02567,28.6,19.47,194,3,14.98
TXS2-02568,19.5,8.21,72,2,11.71
TXS2-02569,447.75,9.06,96,3,11.34
TXS2-02570,143.53,16.26,132,4,7.17
TXS2-02571,14.19,20.34,258,3,1.21
TXS2-02572,128.78,19.8,101,2,10.41
TXS2-02573,97.77,13.41,23,2,2.32
TXS2-02574,198.84,20.19,37,3,5.76
TXS2-02575,37.31,19.37,142,3,5.47
TXS2-02576,22.93,18.22,34,3,1.51
TXS2-02577,22.31,15.62,206,3,2.63
TXS2-02578,30.48,21.42,108,6,20.43
TXS2-02579,23.76,14.22,235,4,34.13
TXS2-02580,164.84,21.78,429,4,2.41
TXS2-02581,36.2,21.22,252,3,5.31
TXS2-02582,14.3,13.9,34,5,13.97
TXS2-02583,29.47,17.25,64,2,2.37
TXS2-02584,46.56,22.69,360,2,4.29
TXS2-02585,121.1,12.39,824,6,20.58
TXS2-02586,113.15,8.1,323,4,14.84
TXS2-02587,29.22,6.89,386,7,9.7
TXS2-02588,16.34,21.1,119,4,11.57
TXS2-02589,64.86,12.36,392,4,16.23
TXS2-02590,19.85,16.36,145,4,10.08
TXS2-02591,16.05,22.36,359,1,11.22
TXS2-02592,28.45,15.1,43,3,1.0
TXS2-02593,26.65,10.02,146,4,1.09
TXS2-02594,82.95,17.73,91,2,32.48
TXS2-02595,63.8,16.23,209,4,5.0
TXS2-02596,155.65,16.4,13,1,1.1
TXS2-02597,65.92,10.67,20,4,12.9
TXS2-02598,27.92,20.06,121,5,5.12
TXS2-02599,9.43,19.83,219,2,9.92
TXS2-02600,89.59,21.62,171,5,1.0
TXS2-02601,48.3,18.42,436,4,9.19
TXS2-02602,23.16,21.24,67,6,9.56
TXS2-02603,38.37,20.02,314,5,9.26
TXS2-02604,48.2,13.37,398,5,25.08
TXS2-02605,19.52,9.42,26,4,1.2
TXS2-02606,69.07,23.99,161,4,10.4
TXS2-02607,70.84,17.33,169,4,26.4
TXS2-02608,95.32,13.82,232,4,2.66
TXS2-02609,59.26,15.86,973,4,2.34
TXS2-02610,17.71,21.35,187,4,7.7
TXS2-02611,19.88,18.03,177,1,4.45
TXS2-02612,34.79,13.43,121,3,2.35
TXS2-02613,62.73,22.63,154,4,4.21
TXS2-02614,56.74,19.41,47,3,0.36
TXS2-02615,13.03,19.41,133,5,33.87
TXS2-02616,74.12,19.3,819,7,6.4
TXS2-02617,95.78,14.28,327,3,11.75
TXS2-02618,124.58,16.97,116,3,15.33
TXS2-02619,32.09,17.83,381,2,1.75
TXS2-02620,48.96,21.59,107,4,5.72
TXS2-02621,81.2,17.35,334,2,16.68
TXS2-02622,27.75,23.68,183,5,1.72
TXS2-02623,22.76,19.28,279,4,8.45
TXS2-02624,34.18,23.75,25,4,20.5
TXS2-02625,116.36,21.61,218,3,11.18
TXS2-02626,380.97,12.78,672,2,16.08
TXS2-02627,57.09,12.78,88,2,8.64
TXS2-02628,60.87,0.42,298,3,3.0
TXS2-02629,142.5,20.45,6,3,2.23
TXS2-02630,37.08,0.03,277,5,24.15
TXS2-02631,19.08,18.02,951,3,10.66
TXS2-02632,125.88,21.62,69,3,1.28
TXS2-02633,39.28,22.26,361,5,19.77
TXS2-02634,168.71,12.33,434,5,11.06
TXS2-02635,284.63,5.04,22,2,5.52
TXS2-02636,87.85,12.86,13,4,1.91
TXS2-02637,26.31,20.21,111,2,3.17
TXS2-02638,124.28,22.87,13,1,3.95
TXS2-02639,56.52,21.54,413,4,16.01
TXS2-02640,107.73,12.51,108,2,6.51
TXS2-02641,35.9,19.76,228,3,4.49
TXS2-02642,90.96,10.71,148,5,3.78
TXS2-02643,122.8,13.51,309,5,1.78
TXS2-02644,150.63,12.14,79,4,18.32
TXS2-02645,28.31,23.92,63,5,5.86
TXS2-02646,38.8,15.59,80,6,15.64
TXS2-02647,26.14,20.16,11,2,11.35
TXS2-02648,17.18,22.81,51,3,4.41
TXS2-02649,83.62,11.26,203,5,28.01
TXS2-02650,77.51,17.4,183,4,10.47
TXS2-02651,62.96,9.88,90,4,1.19
TXS2-02652,16.68,23.67,294,1,6.83
TXS2-02653,124.6,10.45,201,2,2.66
TXS2-02654,52.91,23.32,561,7,19.02
TXS2-02655,22.5,18.91,124,4,16.76
TXS2-02656,193.29,18.18,41,1,4.02
TXS2-02657,28.64,18.97,437,3,4.61
TXS2-02658,146.83,20.17,673,5,6.21
TXS2-02659,39.55,19.12,862,3,16.18
TXS2-02660,108.93,21.5,595,3,2.07
TXS2-02661,17.98,12.64,114,3,10.85
TXS2-02662,23.86,7.56,155,3,1.54
TXS2-02663,94.48,21.96,201,4,6.11
TXS2-02664,137.26,0.31,33,5,14.41
TXS2-02665,89.38,21.88,167,2,10.98
TXS2-02666,212.79,14.62,2,6,10.22
TXS2-02667,216.52,21.04,172,2,6.71
TXS2-02668,69.06,22.22,212,2,12.89
TXS2-02669,65.06,20.42,284,4,1.58
TXS2-02670,48.06,13.73,492,4,3.17
TXS2-02671,158.67,20.12,39,2,8.95
TXS2-02672,148.84,15.29,621,7,10.91
TXS2-02673,141.37,20.8,35,4,4.22
TXS2-02674,175.81,19.57,18,2,5.89
TXS2-02675,51.07,17.59,284,6,28.44
TXS2-02676,23.59,9.92,239,3,8.31
TXS2-02677,51.27,20.52,184,3,4.22
TXS2-02678,101.73,18.41,470,3,2.26
TXS2-02679,23.22,10.74,190,2,66.63
TXS2-02680,111.54,20.12,50,1,5.25
TXS2-02681,70.26,18.11,129,4,2.74
TXS2-02682,112.28,22.71,87,2,7.64
TXS2-02683,43.14,16.17,162,1,67.56
TXS2-02684,23.4,21.97,77,6,4.78
TXS2-02685,35.41,19.23,3,4,13.42
TXS2-02686,21.1,12.02,109,3,5.94
TXS2-02687,58.9,14.68,800,3,8.42
TXS2-02688,36.17,12.92,284,3,2.27
TXS2-02689,78.46,14.43,56,5,8.47
TXS2-02690,125.29,12.29,47,6,2.46
TXS2-02691,45.98,14.94,785,4,19.55
TXS2-02692,14.61,21.54,389,3,6.45
TXS2-02693,124.85,10.92,103,5,24.44
TXS2-02694,91.42,0.03,41,7,22.11
TXS2-02695,53.08,11.2,558,5,7.01
TXS2-02696,167.79,21.88,189,3,11.22
TXS2-02697,30.75,20.08,525,8,2.88
TXS2-02698,21.6,19.85,263,5,5.21
TXS2-02699,159.28,21.3,526,5,6.79
TXS2-02700,75.65,20.77,68,3,1.65
TXS2-02701,24.52,15.39,46,8,4.16
TXS2-02702,34.76,17.23,86,3,20.57
TXS2-02703,16.85,15.19,261,5,8.75
TXS2-02704,72.65,22.99,177,2,5.07
TXS2-02705,74.41,22.64,309,2,15.07
TXS2-02706,51.95,10.93,126,1,2.45
TXS2-02707,425.08,23.32,56,3,14.06
TXS2-02708,113.0,11.37,65,4,6.03
TXS2-02709,23.11,17.68,110,7,2.64
TXS2-02710,99.09,0.38,725,5,15.24
TXS2-02711,239.13,15.79,524,3,23.83
TXS2-02712,28.33,11.32,191,5,10.2
TXS2-02713,93.81,23.4,63,5,5.26
TXS2-02714,98.46,10.01,337,2,2.29
TXS2-02715,45.23,9.63,63,4,12.02
TXS2-02716,80.26,14.47,22,3,16.35
TXS2-02717,97.13,14.93,4,1,8.05
TXS2-02718,137.16,21.8,322,6,13.93
TXS2-02719,46.49,22.64,36,4,2.57
TXS2-02720,85.38,11.0,399,2,7.73
TXS2-02721,23.38,22.21,178,1,19.25
TXS2-02722,133.59,17.03,149,4,6.23
TXS2-02723,31.75,1.29,6,5,1.27
TXS2-02724,144.08,13.41,126,5,19.71
TXS2-02725,105.01,14.25,127,1,5.27
TXS2-02726,128.95,19.23,500,6,0.9
TXS2-02727,110.74,16.79,270,3,45.26
TXS2-02728,56.25,10.88,612,3,14.06
TXS2-02729,89.8,17.64,647,2,6.81
TXS2-02730,71.93,12.62,238,2,10.44
TXS2-02731,21.99,17.26,348,4,0.98
TXS2-02732,87.59,8.94,191,2,6.18
TXS2-02733,58.35,15.75,209,6,25.87
TXS2-02734,14.75,16.15,473,3,8.8
TXS2-02735,16.01,10.08,209,2,0.99
TXS2-02736,38.9,18.36,31,5,1.6
TXS2-02737,36.68,22.67,339,2,17.69
TXS2-02738,56.87,9.28,423,3,29.88
TXS2-02739,86.38,17.92,18,2,27.17
TXS2-02740,75.49,11.88,62,4,18.02
TXS2-02741,43.35,12.06,254,2,1.31
TXS2-02742,47.11,11.67,937,1,5.31
TXS2-02743,28.87,17.95,362,3,11.23
TXS2-02744,178.88,11.33,144,3,8.38
TXS2-02745,10.71,11.36,5,3,73.87
TXS2-02746,549.13,20.82,207,1,5.42
TXS2-02747,53.87,20.64,337,2,2.04
TXS2-02748,59.65,21.4,95,1,3.17
TXS2-02749,54.48,15.44,203,5,4.11
TXS2-02750,86.35,1.19,159,3,9.64
TXS2-02751,31.91,19.98,675,3,20.31
TXS2-02752,153.06,16.44,122,5,2.15
TXS2-02753,139.97,21.36,72,3,2.83
TXS2-02754,49.2,20.87,70,5,7.04
TXS2-02755,64.53,3.64,25,7,1.45
TXS2-02756,42.11,21.04,120,1,3.76
TXS2-02757,132.4,15.26,216,4,4.85
TXS2-02758,62.26,13.23,546,1,26.33
TXS2-02759,22.02,18.03,523,6,4.75
TXS2-02760,50.4,17.18,9,2,3.66
TXS2-02761,30.79,19.13,265,3,2.95
TXS2-02762,99.9,19.75,149,1,5.94
TXS2-02763,19.19,18.06,169,2,3.92
TXS2-02764,55.44,15.54,36,6,16.64
TXS2-02765,13.13,12.21,64,5,2.45
TXS2-02766,82.35,20.5,27,3,23.14
TXS2-02767,60.34,15.8,96,1,3.61
TXS2-02768,35.87,7.91,92,2,15.15
TXS2-02769,179.07,15.22,433,3,11.42
TXS2-02770,88.25,13.48,243,2,10.42
TXS2-02771,164.23,13.55,126,1,3.98
TXS2-02772,175.16,15.17,161,6,7.72
TXS2-02773,84.53,20.15,400,7,68.04
TXS2-02774,47.14,16.24,14,5,1.01
TXS2-02775,102.43,17.46,41,4,2.04
TXS2-02776,85.24,14.22,278,4,0.96
TXS2-02777,307.12,9.53,1300,6,2.24
TXS2-02778,33.86,17.83,100,1,2.77
TXS2-02779,47.05,17.16,415,5,4.58
TXS2-02780,30.77,13.5,166,8,7.77
TXS2-02781,95.46,13.15,249,5,11.68
TXS2-02782,63.08,13.67,155,4,2.16
TXS2-02783,38.57,22.02,32,4,4.58
TXS2-02784,41.44,21.39,207,3,18.82
TXS2-02785,65.44,20.0,207,3,10.02
TXS2-02786,52.34,10.31,830,3,9.83
TXS2-02787,60.79,9.1,548,7,1.42
TXS2-02788,26.89,22.08,612,3,8.5
TXS2-02789,83.2,13.66,710,4,1.9
TXS2-02790,57.21,21.37,132,7,4.35
TXS2-02791,52.33,18.42,1057,5,8.13
TXS2-02792,35.19,11.68,124,3,5.04
TXS2-02793,93.3,12.23,121,6,1.56
TXS2-02794,19.8,22.92,532,3,5.72
TXS2-02795,45.51,20.13,12,2,1.67
TXS2-02796,34.81,12.04,137,2,2.8
TXS2-02797,31.78,19.84,51,2,33.5
TXS2-02798,56.98,14.24,309,6,76.19
TXS2-02799,45.22,12.11,283,3,3.17
TXS2-02800,27.48,21.45,236,3,1.27
TXS2-02801,34.21,12.64,574,6,15.0
TXS2-02802,17.23,15.82,396,7,4.76
TXS2-02803,142.46,11.01,364,1,5.74
TXS2-02804,121.11,12.67,238,3,2.12
TXS2-02805,59.04,19.89,106,2,6.99
TXS2-02806,23.04,20.65,517,5,23.41
TXS2-02807,208.7,16.66,124,3,3.15
TXS2-02808,52.45,16.18,138,1,3.97
TXS2-02809,36.27,10.1,71,2,4.45
TXS2-02810,40.07,17.41,199,4,60.33
TXS2-02811,114.37,14.47,314,6,13.28
TXS2-02812,36.79,17.76,132,4,25.03
TXS2-02813,200.41,15.51,53,6,15.66
TXS2-02814,23.66,21.35,662,3,11.1
TXS2-02815,36.4,16.88,404,2,6.7
TXS2-02816,20.38,10.96,72,3,0.71
TXS2-02817,88.87,20.4,10,3,4.97
TXS2-02818,93.33,16.36,908,3,65.91
TXS2-02819,56.46,12.94,84,3,5.53
TXS2-02820,207.88,17.15,65,5,10.21
TXS2-02821,40.04,12.84,589,4,2.08
TXS2-02822,142.23,13.79,101,2,6.73
TXS2-02823,58.25,23.12,53,1,9.58
TXS2-02824,66.22,21.78,196,3,13.35
TXS2-02825,68.29,13.27,47,3,91.66
TXS2-02826,145.35,21.36,117,6,12.25
TXS2-02827,38.87,19.91,278,2,1.8
TXS2-02828,55.62,12.86,76,6,17.06
TXS2-02829,38.46,11.6,266,3,2.65
TXS2-02830,153.66,15.66,497,2,4.03
TXS2-02831,29.9,10.53,607,1,1.2
TXS2-02832,187.05,12.42,54,6,6.79
TXS2-02833,107.53,14.11,15,4,4.18
TXS2-02834,67.47,13.68,189,2,23.27
TXS2-02835,64.73,16.68,392,3,3.6
TXS2-02836,62.29,17.53,618,3,2.23
TXS2-02837,107.29,16.3,219,5,26.97
TXS2-02838,72.11,15.27,21,1,8.95
TXS2-02839,27.33,14.93,453,7,0.81
TXS2-02840,27.25,16.81,65,3,0.79
TXS2-02841,53.21,19.16,1188,4,1.69
TXS2-02842,60.33,23.8,335,3,42.44
TXS2-02843,158.89,13.72,424,3,25.07
TXS2-02844,49.63,23.5,42,2,13.71
TXS2-02845,48.22,11.92,271,6,1.11
TXS2-02846,46.78,20.42,71,2,1.3
TXS2-02847,72.54,15.09,109,5,5.01
TXS2-02848,28.62,12.55,344,4,11.3
TXS2-02849,76.79,22.74,4,1,29.41
TXS2-02850,42.81,22.03,212,5,11.66
TXS2-02851,102.63,18.02,591,2,10.5
TXS2-02852,273.3,19.91,4,2,9.37
TXS2-02853,20.89,15.46,89,7,0.89
TXS2-02854,125.09,17.53,711,3,8.03
TXS2-02855,112.61,22.23,484,2,9.47
TXS2-02856,57.06,21.87,334,7,0.94
TXS2-02857,70.16,0.32,205,5,5.85
TXS2-02858,88.3,17.35,174,1,2.43
TXS2-02859,86.75,7.42,286,2,5.45
TXS2-02860,265.7,20.92,534,5,9.23
TXS2-02861,35.66,9.18,748,3,15.91
TXS2-02862,13.19,17.19,113,2,14.01
TXS2-02863,42.69,10.75,364,3,4.9
TXS2-02864,150.29,9.6,170,2,8.19
TXS2-02865,46.47,21.32,54,5,1.06
TXS2-02866,148.4,21.3,1,5,107.5
TXS2-02867,111.52,10.85,82,4,1.74
TXS2-02868,33.94,15.13,37,4,9.91
TXS2-02869,19.76,22.58,111,3,8.37
TXS2-02870,17.1,13.38,45,3,4.86
TXS2-02871,78.71,11.66,5,3,0.75
TXS2-02872,167.48,22.0,133,2,5.29
TXS2-02873,80.46,11.98,255,3,1.66
TXS2-02874,33.14,16.32,34,1,8.7
TXS2-02875,93.68,19.2,110,3,9.28
TXS2-02876,96.62,12.1,197,4,7.26
TXS2-02877,52.05,22.05,77,2,5.17
TXS2-02878,17.24,9.55,764,2,7.12
TXS2-02879,166.33,6.31,140,5,4.81
TXS2-02880,154.84,18.57,254,2,8.32
TXS2-02881,132.11,22.62,310,6,2.88
TXS2-02882,65.95,21.21,795,3,2.03
TXS2-02883,67.45,15.23,4,4,0.21
TXS2-02884,139.03,8.41,1479,3,15.24
TXS2-02885,140.84,15.79,59,2,15.65
TXS2-02886,67.83,19.16,65,3,0.4
TXS2-02887,39.9,16.67,104,3,8.11
TXS2-02888,108.63,14.71,1036,3,5.15
TXS2-02889,51.24,14.4,178,6,17.31
TXS2-02890,145.24,13.88,183,2,4.19
TXS2-02891,64.07,15.87,188,6,11.01
TXS2-02892,52.62,23.85,422,2,26.09
TXS2-02893,285.86,13.35,20,3,6.09
TXS2-02894,79.98,13.07,133,4,2.39
TXS2-02895,67.61,19.08,191,5,25.82
TXS2-02896,110.7,12.02,866,3,4.24
TXS2-02897,34.45,19.48,604,5,0.98
TXS2-02898,59.32,17.36,392,3,24.21
TXS2-02899,113.59,22.97,16,7,1.57
TXS2-02900,57.3,21.42,886,2,4.25
TXS2-02901,31.23,18.73,102,3,39.89
TXS2-02902,141.51,20.81,15,4,8.68
TXS2-02903,43.6,18.99,233,4,4.36
