transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS1-02316,37.31,16.28,783,5,5.18
TXS1-02317,113.87,18.72,715,3,7.27
TXS1-02318,45.77,13.55,229,3,11.3
TXS1-02319,204.68,11.49,86,2,9.88
TXS1-02320,81.92,15.26,282,2,8.99
TXS1-02321,101.38,17.62,190,2,3.25
TXS1-02322,45.87,7.51,267,3,11.14
TXS1-02323,28.43,17.34,504,3,4.18
TXS1-02324,121.43,14.85,310,5,8.23
TXS1-02325,18.22,15.3,1179,4,0.81
TXS1-02326,95.54,12.36,107,1,34.86
TXS1-02327,33.93,9.36,1586,2,6.65
TXS1-02328,75.34,18.65,749,1,3.27
TXS1-02329,8.89,13.67,545,2,4.94
TXS1-02330,116.71,17.44,580,5,6.91
TXS1-02331,59.12,14.5,21,2,5.06
TXS1-02332,54.68,19.26,298,2,7.27
TXS1-02333,54.21,15.32,913,2,5.11
TXS1-02334,65.3,22.11,1371,2,12.51
TXS1-02335,28.9,14.06,39,3,24.59
TXS1-02336,65.46,16.23,567,4,26.4
TXS1-02337,111.94,13.78,13,3,15.03
TXS1-02338,22.62,19.35,488,1,1.53
TXS1-02339,23.35,18.75,31,4,8.68
TXS1-02340,19.62,23.67,890,4,3.64
TXS1-02341,71.53,15.64,1392,3,2.28
TXS1-02342,78.89,23.19,212,3,28.98
TXS1-02343,23.07,11.57,619,3,7.83
TXS1-02344,27.12,11.65,1309,4,6.31
TXS1-02345,17.22,15.87,605,3,14.81
TXS1-02346,6.16,22.46,392,2,19.66
TXS1-02347,33.36,12.26,9,1,4.06
TXS1-02348,51.25,18.35,315,2,1.84
TXS1-02349,9.08,19.35,262,3,3.45
TXS1-02350,154.13,14.39,5,2,4.42
TXS1-02351,72.84,12.3,248,1,4.46
TXS1-02352,47.81,20.01,159,2,30.88
TXS1-02353,31.38,21.06,420,3,3.49
TXS1-02354,54.89,16.98,163,2,2.14
TXS1-02355,49.0,21.97,1098,2,3.03
TXS1-02356,26.08,11.98,5,2,1.7
TXS1-02357,36.26,17.1,327,1,2.97
TXS1-02358,25.06,14.08,475,4,5.98
TXS1-02359,76.73,20.09,380,2,3.22
TXS1-02360,58.28,19.36,1123,4,12.31
TXS1-02361,102.33,12.62,244,2,6.71
TXS1-02362,10.77,21.71,413,3,3.83
TXS1-02363,34.62,16.49,833,2,88.13
TXS1-02364,43.45,20.19,498,1,5.26
TXS1-02365,44.4,11.51,382,4,11.51
TXS1-02366,33.02,22.43,622,5,2.37
TXS1-02367,19.42,18.18,545,2,18.68
TXS1-02368,32.99,19.73,268,3,10.8
TXS1-02369,34.72,11.25,379,3,0.58
TXS1-02370,68.96,22.47,1458,1,18.47
TXS1-02371,62.43,18.97,649,1,31.06
TXS1-02372,95.45,14.18,434,5,4.18
TXS1-02373,87.17,22.83,1862,3,7.69
TXS1-02374,57.68,18.88,995,5,22.18
TXS1-02375,49.32,21.54,166,3,7.69
TXS1-02376,36.1,15.89,40,3,19.08
TXS1-02377,23.87,17.4,1348,8,40.96
TXS1-02378,40.49,14.1,41,2,18.11
TXS1-02379,21.95,22.48,196,1,20.38
TXS1-02380,142.12,10.87,405,2,0.59
TXS1-02381,84.25,15.02,916,3,26.77
TXS1-02382,13.05,9.51,142,2,1.69
TXS1-02383,63.34,23.57,44,5,4.65
TXS1-02384,21.63,16.89,465,1,1.5
TXS1-02385,14.67,15.78,1152,5,1.3
TXS1-02386,33.54,0.18,207,3,7.69
TXS1-02387,13.98,12.58,294,3,53.11
TXS1-02388,31.5,15.15,28,1,8.99
TXS1-02389,69.14,13.52,186,2,159.03
TXS1-02390,21.72,16.42,77,2,9.12
TXS1-02391,26.1,16.14,227,2,3.91
TXS1-02392,18.69,15.71,172,7,4.5
TXS1-02393,27.7,16.77,69,2,10.87
TXS1-02394,36.62,23.44,452,2,1.75
TXS1-02395,43.22,8.47,182,1,1.42
TXS1-02396,56.75,17.64,214,3,9.27
TXS1-02397,17.81,12.79,111,2,7.16
TXS1-02398,121.76,17.81,194,1,2.4
TXS1-02399,21.42,15.38,485,1,4.35
TXS1-02400,14.54,13.3,871,1,5.73
TXS1-02401,26.19,23.31,74,3,16.56
TXS1-02402,20.42,19.68,91,1,1.45
TXS1-02403,12.43,17.18,318,5,6.46
TXS1-02404,38.52,12.93,224,3,29.22
TXS1-02405,145.01,13.93,254,1,5.79
TXS1-02406,24.2,10.31,291,1,11.85
TXS1-02407,13.57,19.69,533,2,21.53
TXS1-02408,35.52,19.87,647,2,2.13
TXS1-02409,5.92,10.25,1291,6,9.91
TXS1-02410,10.54,13.51,833,6,2.04
TXS1-02411,38.49,14.67,132,3,109.71
TXS1-02412,13.94,20.22,64,5,6.77
TXS1-02413,62.26,22.17,257,4,6.79
TXS1-02414,42.62,14.75,332,3,2.32
TXS1-02415,14.5,14.03,53,1,67.01
TXS1-02416,19.34,20.11,408,4,14.9
TXS1-02417,15.01,16.86,88,1,4.19
TXS1-02418,25.08,14.49,485,3,1.33
TXS1-02419,47.07,16.43,315,5,2.84
TXS1-02420,11.78,15.44,152,3,2.65
TXS1-02421,13.1,7.65,158,1,3.81
TXS1-02422,38.72,17.83,51,2,35.84
TXS1-02423,12.46,19.55,1082,2,2.72
TXS1-02424,41.11,10.06,201,4,12.65
TXS1-02425,22.03,18.55,80,3,9.83
TXS1-02426,48.01,8.13,144,4,16.56
TXS1-02427,4.8,12.47,562,1,3.4
TXS1-02428,42.91,9.91,880,2,6.65
TXS1-02429,11.18,9.59,1460,2,6.82
TXS1-02430,110.6,16.74,369,1,3.14
TXS1-02431,29.05,10.07,1150,1,9.45
TXS1-02432,27.25,8.4,50,4,1.59
TXS1-02433,29.13,16.2,429,1,3.16
TXS1-02434,38.44,18.77,74,3,9.8
TXS1-02435,64.31,16.84,466,2,1.29
TXS1-02436,40.58,14.17,1421,1,9.88
TXS1-02437,9.69,1.0,723,1,4.99
TXS1-02438,27.72,18.52,211,4,5.75
TXS1-02439,40.28,16.45,402,2,16.82
TXS1-02440,45.41,8.86,168,2,2.26
TXS1-02441,19.94,19.31,65,4,6.83
TXS1-02442,18.31,12.7,118,4,45.12
TXS1-02443,9.79,10.99,270,1,35.57
TXS1-02444,41.77,12.02,721,1,2.85
TXS1-02445,43.75,16.18,138,1,7.6
TXS1-02446,19.26,19.39,722,2,2.0
TXS1-02447,22.71,19.61,1018,3,6.0
TXS1-02448,10.37,20.54,419,1,6.23
TXS1-02449,56.35,19.54,322,1,3.64
TXS1-02450,60.12,13.5,165,4,10.6
TXS1-02451,115.98,14.06,95,4,3.04
TXS1-02452,28.77,12.39,119,1,8.15
TXS1-02453,71.35,12.26,755,5,8.69
TXS1-02454,101.51,15.47,387,3,15.52
TXS1-02455,8.88,17.57,866,3,0.63
TXS1-02456,11.89,15.17,2270,2,1.45
TXS1-02457,48.25,13.67,243,4,8.72
TXS1-02458,22.13,13.12,726,4,10.93
TXS1-02459,35.82,19.26,272,4,13.63
TXS1-02460,58.33,10.28,228,4,4.87
TXS1-02461,12.53,20.43,556,1,12.76
TXS1-02462,43.01,13.3,132,2,21.97
TXS1-02463,9.78,13.43,631,9,0.79
TXS1-02464,188.63,17.6,178,2,9.74
TXS1-02465,7.58,18.99,1997,2,4.67
TXS1-02466,31.3,19.35,249,2,13.87
TXS1-02467,27.01,12.15,626,5,18.82
TXS1-02468,47.36,16.6,158,2,21.58
TXS1-02469,28.76,13.43,3650,1,11.0
TXS1-02470,62.52,20.62,1708,1,1.73
TXS1-02471,32.19,14.91,123,4,44.81
TXS1-02472,30.02,15.26,62,1,21.84
TXS1-02473,41.61,17.61,140,4,1.66
TXS1-02474,9.25,9.5,1,1,5.95
TXS1-02475,117.39,8.06,196,3,4.13
TXS1-02476,45.8,19.84,608,2,5.53
TXS1-02477,50.61,17.63,94,1,4.54
TXS1-02478,22.3,19.78,206,2,26.55
TXS1-02479,43.46,12.26,981,3,7.3
TXS1-02480,24.29,10.9,587,2,17.89
TXS1-02481,119.39,13.29,92,2,25.14
TXS1-02482,30.63,18.95,255,4,6.19
TXS1-02483,42.44,11.49,1431,1,2.8
TXS1-02484,19.02,16.83,1777,6,1.26
TXS1-02485,33.16,11.51,1165,3,0.88
TXS1-02486,49.32,15.38,131,1,10.24
TXS1-02487,57.59,15.66,232,2,21.08
TXS1-02488,18.63,13.71,297,1,23.03
TXS1-02489,41.28,14.56,221,4,2.72
TXS1-02490,29.52,18.63,90,3,2.11
TXS1-02491,59.17,13.85,248,4,0.59
TXS1-02492,20.91,17.59,225,3,11.92
TXS1-02493,33.54,23.7,45,3,2.27
TXS1-02494,42.79,14.84,938,2,3.48
TXS1-02495,23.99,22.04,147,3,20.82
TXS1-02496,42.1,15.6,7,2,2.67
TXS1-02497,18.07,16.01,11,3,12.26
TXS1-02498,16.44,16.41,629,3,11.49
TXS1-02499,21.74,19.06,368,4,9.63
TXS1-02500,37.84,15.37,148,1,5.96
TXS1-02501,17.79,21.51,235,2,6.49
TXS1-02502,124.35,15.37,150,1,2.98
TXS1-02503,120.84,16.89,607,2,5.12
TXS1-02504,27.62,14.67,203,2,2.83
TXS1-02505,37.09,19.99,503,2,6.2
TXS1-02506,10.45,18.27,106,1,15.23
TXS1-02507,40.44,11.36,276,4,0.89
TXS1-02508,60.68,20.36,197,2,15.31
TXS1-02509,22.59,20.68,627,7,6.39
TXS1-02510,62.12,16.59,272,2,6.13
TXS1-02511,47.38,10.99,194,2,18.38
TXS1-02512,22.38,21.33,219,3,6.71
TXS1-02513,28.16,23.8,199,3,16.03
TXS1-02514,16.95,21.34,65,1,1.39
TXS1-02515,29.35,15.72,182,2,6.41
TXS1-02516,12.64,16.97,214,3,11.72
TXS1-02517,19.39,21.04,932,3,28.33
TXS1-02518,40.35,19.79,536,4,1.52
TXS1-02519,16.91,14.92,1612,2,1.21
TXS1-02520,7.94,18.18,141,5,35.56
TXS1-02521,28.83,22.25,216,2,9.98
TXS1-02522,89.39,0.25,1037,1,5.32
TXS1-02523,16.9,16.6,530,1,29.16
TXS1-02524,20.02,15.13,879,1,6.22
TXS1-02525,58.48,9.35,52,2,2.31
TXS1-02526,28.73,19.74,688,2,5.08
TXS1-02527,12.61,12.87,1022,2,3.68
TXS1-02528,20.28,17.27,259,1,29.6
TXS1-02529,125.99,23.01,11,5,8.86
TXS1-02530,19.93,17.16,337,3,14.33
TXS1-02531,26.47,13.51,499,2,0.95
TXS1-02532,20.29,22.8,520,3,3.59
TXS1-02533,81.94,19.31,649,4,11.3
TXS1-02534,118.09,18.18,153,2,2.37
TXS1-02535,88.84,17.25,494,3,26.97
TXS1-02536,71.15,19.64,29,1,1.46
TXS1-02537,79.54,11.17,49,2,1.97
TXS1-02538,24.02,20.88,520,2,20.17
TXS1-02539,55.76,19.91,425,2,15.35
TXS1-02540,27.9,17.13,554,2,4.21
TXS1-02541,79.05,17.24,895,2,4.88
TXS1-02542,46.01,16.88,292,2,2.13
TXS1-02543,107.82,22.13,217,3,11.74
TXS1-02544,33.83,15.93,113,2,4.61
TXS1-02545,13.59,21.41,2883,3,0.75
TXS1-02546,29.78,8.95,58,2,26.68
TXS1-02547,16.61,16.63,149,4,1.03
TXS1-02548,19.92,14.99,94,3,10.29
TXS1-02549,21.06,16.97,470,2,2.04
TXS1-02550,84.76,12.11,88,4,0.68
TXS1-02551,45.07,14.63,30,1,19.46
TXS1-02552,27.08,21.92,580,4,13.27
TXS1-02553,12.69,13.46,445,1,2.05
TXS1-02554,29.34,15.92,576,2,10.47
TXS1-02555,60.18,18.2,115,1,19.19
TXS1-02556,110.35,18.87,566,6,2.44
TXS1-02557,18.81,10.91,269,6,3.01
TXS1-02558,52.45,15.5,1352,4,19.07
TXS1-02559,51.84,15.8,852,3,10.68
TXS1-02560,30.33,14.13,147,2,11.11
TXS1-02561,21.8,11.39,311,2,4.83
TXS1-02562,28.08,20.62,49,1,1.02
TXS1-02563,148.83,15.6,716,2,6.48
TXS1-02564,212.31,13.81,628,3,11.97
TXS1-02565,59.88,20.37,536,3,2.66
TXS1-02566,25.77,10.3,770,1,1.81
TXS1-02567,79.12,11.53,140,2,2.62
TXS1-02568,42.92,16.33,84,3,1.86
TXS1-02569,14.9,18.76,423,1,16.42
TXS1-02570,30.93,15.68,322,2,25.16
TXS1-02571,51.54,22.59,405,4,3.65
TXS1-02572,73.07,19.35,539,3,3.27
TXS1-02573,9.16,22.37,73,2,22.34
TXS1-02574,14.83,20.06,55,2,1.01
TXS1-02575,15.33,19.19,1019,2,2.02
TXS1-02576,43.35,14.27,43,1,2.04
TXS1-02577,15.98,10.54,780,4,18.04
TXS1-02578,12.05,9.22,197,2,7.0
TXS1-02579,25.91,15.56,138,3,13.9
TXS1-02580,27.36,18.26,62,3,4.56
TXS1-02581,63.49,15.63,332,2,8.08
TXS1-02582,54.9,18.13,468,2,2.18
TXS1-02583,14.63,11.37,938,4,2.7
TXS1-02584,23.4,12.07,831,2,13.11
TXS1-02585,27.08,5.43,115,4,6.38
TXS1-02586,52.54,20.33,33,3,4.22
TXS1-02587,162.72,23.69,500,6,11.74
TXS1-02588,11.91,12.91,79,3,3.82
TXS1-02589,68.94,12.42,40,1,4.07
TXS1-02590,18.04,12.7,478,2,18.23
TXS1-02591,48.08,21.71,208,1,22.61
TXS1-02592,9.66,10.98,524,5,22.79
TXS1-02593,26.82,8.8,312,3,3.39
TXS1-02594,29.74,15.16,278,2,6.94
TXS1-02595,19.47,14.57,61,1,23.52
TXS1-02596,52.89,13.24,891,2,1.6
TXS1-02597,38.14,18.12,762,7,2.51
TXS1-02598,26.96,20.41,645,2,4.09
TXS1-02599,24.65,14.32,125,2,3.74
TXS1-02600,49.11,10.28,886,4,3.31
TXS1-02601,67.49,22.16,979,3,26.87
TXS1-02602,62.24,18.24,72,3,2.13
TXS1-02603,20.62,13.15,152,3,1.44
TXS1-02604,15.49,17.6,375,3,2.84
TXS1-02605,8.75,11.49,1454,2,4.69
TXS1-02606,20.64,9.15,64,1,1.13
TXS1-02607,38.44,14.2,463,1,3.43
TXS1-02608,16.52,10.79,613,3,14.47
TXS1-02609,80.63,9.23,624,2,4.93
TXS1-02610,29.37,20.33,639,5,3.05
TXS1-02611,43.58,11.17,34,4,10.73
TXS1-02612,47.01,11.46,869,1,4.01
TXS1-02613,33.78,19.97,36,1,70.68
TXS1-02614,72.52,21.88,71,3,29.26
TXS1-02615,20.56,15.86,342,5,2.21
TXS1-02616,58.12,14.29,578,4,11.05
TXS1-02617,61.55,11.34,703,2,4.47
TXS1-02618,77.74,19.92,128,4,4.6
TXS1-02619,8.92,18.27,26,4,2.21
TXS1-02620,88.67,16.53,896,1,3.06
TXS1-02621,28.66,19.97,1378,4,6.71
TXS1-02622,124.18,20.8,504,2,3.87
TXS1-02623,11.12,22.57,221,2,28.26
TXS1-02624,10.13,12.18,749,3,9.42
TXS1-02625,31.74,16.8,98,1,3.42
TXS1-02626,50.07,13.07,784,2,3.8
TXS1-02627,20.07,12.71,906,4,7.47
TXS1-02628,24.71,13.27,657,5,11.37
TXS1-02629,58.5,16.52,769,1,5.64
TXS1-02630,59.44,15.07,233,1,8.55
TXS1-02631,28.47,1.61,557,4,2.52
TXS1-02632,49.35,12.01,214,1,0.78
TXS1-02633,24.87,20.78,277,3,7.63
TXS1-02634,17.95,13.97,303,3,6.15
TXS1-02635,77.37,12.13,83,2,7.99
TXS1-02636,49.59,15.6,463,3,2.97
TXS1-02637,41.64,18.84,170,2,9.33
TXS1-02638,112.45,15.99,136,2,8.41
TXS1-02639,27.45,12.09,742,3,3.49
TXS1-02640,28.78,21.54,205,1,46.67
TXS1-02641,61.27,15.33,830,2,1.82
TXS1-02642,17.69,18.36,437,2,2.96
TXS1-02643,93.13,23.6,18,3,5.0
TXS1-02644,58.41,9.98,406,2,2.06
TXS1-02645,25.72,10.59,81,2,1.54
TXS1-02646,184.94,15.3,12,3,7.05
TXS1-02647,18.1,12.23,220,3,0.61
TXS1-02648,44.16,12.68,274,3,14.53
TXS1-02649,85.42,15.14,280,4,1.02
TXS1-02650,69.7,14.64,515,2,46.74
TXS1-02651,55.29,1.33,187,1,6.88
TXS1-02652,45.0,10.52,533,2,3.17
TXS1-02653,42.94,18.43,488,1,5.77
TXS1-02654,12.31,14.88,2145,3,6.13
TXS1-02655,123.88,7.84,127,3,3.42
TXS1-02656,84.1,10.01,231,3,4.43
TXS1-02657,148.26,10.75,237,1,5.3
TXS1-02658,23.15,19.68,91,3,3.0
TXS1-02659,15.75,17.44,580,3,12.11
TXS1-02660,60.14,0.61,342,1,94.23
TXS1-02661,87.4,13.23,270,3,12.26
TXS1-02662,37.88,15.72,119,5,10.69
TXS1-02663,10.2,21.37,666,3,4.76
TXS1-02664,51.25,9.81,487,4,2.47
TXS1-02665,52.93,18.02,52,4,7.72
TXS1-02666,39.29,17.97,191,2,1.28
TXS1-02667,22.53,19.49,481,2,1.33
TXS1-02668,22.88,17.18,846,3,25.24
TXS1-02669,58.91,7.63,804,4,0.87
TXS1-02670,20.28,16.35,1339,1,1.38
TXS1-02671,80.45,16.29,125,3,24.25
TXS1-02672,31.76,13.17,317,5,19.05
TXS1-02673,27.93,9.45,120,1,8.95
TXS1-02674,92.39,18.32,728,2,1.94
TXS1-02675,61.93,10.47,825,5,3.05
TXS1-02676,21.16,15.67,391,4,2.66
TXS1-02677,31.54,15.13,571,3,1.82
TXS1-02678,30.89,17.56,599,2,3.96
TXS1-02679,18.91,13.82,368,2,0.92
TXS1-02680,69.91,10.29,960,2,1.81
TXS1-02681,35.95,15.2,234,2,3.33
TXS1-02682,17.82,23.63,2151,2,6.66
TXS1-02683,61.08,14.02,160,3,8.69
TXS1-02684,20.19,7.35,32,2,2.9
TXS1-02685,31.26,10.25,176,3,5.94
TXS1-02686,34.56,15.04,998,1,1.58
TXS1-02687,9.74,12.57,1092,1,0.76
TXS1-02688,36.5,20.02,49,4,1.8
TXS1-02689,247.85,22.38,546,2,1.84
TXS1-02690,46.34,19.78,483,3,4.98
TXS1-02691,36.53,21.62,1372,3,4.65
TXS1-02692,10.46,22.18,456,3,11.41
TXS1-02693,28.31,19.13,321,4,5.29
TXS1-02694,51.3,15.97,16,4,2.92
TXS1-02695,28.12,14.79,100,3,21.09
TXS1-02696,25.29,20.18,188,2,5.64
TXS1-02697,26.28,21.33,1869,1,4.45
TXS1-02698,30.52,20.34,379,1,11.64
TXS1-02699,18.87,9.61,728,2,1.67
TXS1-02700,28.57,14.38,926,2,8.33
TXS1-02701,49.65,16.06,1,4,4.33
TXS1-02702,22.24,13.45,254,2,1.7
TXS1-02703,68.08,13.18,203,2,3.17
TXS1-02704,60.08,10.28,339,4,15.76
TXS1-02705,20.3,12.86,484,3,12.02
TXS1-02706,32.5,1.08,667,2,6.51
TXS1-02707,51.94,11.63,540,1,6.72
TXS1-02708,35.1,18.48,132,3,9.07
TXS1-02709,28.81,11.65,895,4,0.71
TXS1-02710,31.06,14.03,1833,4,23.16
TXS1-02711,8.63,13.55,74,4,3.22
TXS1-02712,43.81,14.83,1807,3,14.14
TXS1-02713,32.81,15.9,31,1,3.15
TXS1-02714,15.5,13.84,267,2,7.87
TXS1-02715,12.35,20.78,299,4,2.82
TXS1-02716,23.86,18.23,92,4,8.06
TXS1-02717,36.88,8.02,57,5,3.58
TXS1-02718,36.09,15.41,53,4,4.61
TXS1-02719,30.56,13.1,785,4,4.24
TXS1-02720,17.96,9.9,704,2,7.08
TXS1-02721,13.86,9.63,623,3,8.74
TXS1-02722,115.02,14.28,681,3,3.61
TXS1-02723,121.34,10.2,134,3,3.41
TXS1-02724,43.1,20.71,22,2,2.01
TXS1-02725,50.78,17.65,118,3,0.5
TXS1-02726,25.33,9.57,788,5,18.63
TXS1-02727,46.34,13.01,121,4,7.03
TXS1-02728,23.03,14.29,48,2,1.73
TXS1-02729,14.85,19.68,79,2,5.52
TXS1-02730,80.36,22.55,288,2,7.69
TXS1-02731,12.45,16.38,720,2,13.73
TXS1-02732,39.05,12.64,45,4,3.78
TXS1-02733,23.66,22.52,57,3,48.55
TXS1-02734,16.25,15.48,1262,1,1.68
TXS1-02735,59.71,13.93,175,3,6.99
TXS1-02736,122.02,8.9,2098,2,15.48
TXS1-02737,39.32,11.79,438,2,4.37
TXS1-02738,14.35,11.4,332,3,3.79
TXS1-02739,47.71,19.17,181,1,51.95
TXS1-02740,43.95,17.34,849,2,4.08
TXS1-02741,66.1,15.73,323,2,0.27
TXS1-02742,33.59,17.51,1352,3,22.37
TXS1-02743,27.84,23.2,658,2,25.1
TXS1-02744,38.44,13.18,27,2,1.45
TXS1-02745,64.93,18.71,90,1,2.42
TXS1-02746,22.25,16.69,69,4,1.66
TXS1-02747,32.81,15.92,24,3,9.2
TXS1-02748,19.46,12.97,429,2,5.89
TXS1-02749,41.58,12.02,170,1,5.33
TXS1-02750,48.83,12.13,166,2,8.18
TXS1-02751,14.15,11.16,548,1,1.52
TXS1-02752,107.07,12.62,286,2,16.53
TXS1-02753,11.07,15.36,677,3,1.42
TXS1-02754,16.09,19.36,265,2,17.18
TXS1-02755,19.46,13.96,156,2,13.16
TXS1-02756,27.81,9.46,211,4,7.61
TXS1-02757,45.79,12.67,260,1,1.59
TXS1-02758,101.96,11.21,33,2,25.46
TXS1-02759,157.01,12.87,330,3,11.29
TXS1-02760,43.77,20.75,170,2,4.73
TXS1-02761,26.66,8.89,432,2,8.89
TXS1-02762,20.18,14.15,381,7,0.75
TXS1-02763,14.48,19.23,1550,4,26.45
TXS1-02764,19.14,18.31,284,1,5.75
TXS1-02765,22.86,12.25,303,1,10.14
TXS1-02766,35.89,9.61,994,2,3.52
TXS1-02767,33.82,21.01,646,2,5.59
TXS1-02768,58.37,18.02,329,4,0.23
TXS1-02769,18.77,21.94,226,1,0.61
TXS1-02770,10.73,22.5,2226,1,11.85
TXS1-02771,134.37,12.41,286,2,18.43
TXS1-02772,19.42,19.66,23,1,3.74
TXS1-02773,19.28,12.95,289,3,18.54
TXS1-02774,37.76,15.93,410,5,7.21
TXS1-02775,56.16,15.58,272,3,1.76
TXS1-02776,25.22,7.61,776,5,2.98
TXS1-02777,27.46,15.51,541,4,67.47
TXS1-02778,45.96,20.83,311,5,78.74
TXS1-02779,59.97,17.27,61,4,6.14
TXS1-02780,14.01,21.02,230,4,3.47
TXS1-02781,49.23,22.22,483,2,9.76
TXS1-02782,13.55,14.16,402,3,22.33
TXS1-02783,85.99,15.59,143,2,1.14
TXS1-02784,86.3,16.99,1554,3,2.96
TXS1-02785,94.99,14.82,889,3,53.8
TXS1-02786,19.04,15.8,4,2,5.3
TXS1-02787,128.6,9.63,19,2,25.24
TXS1-02788,23.0,12.33,199,1,20.33
TXS1-02789,16.29,18.02,132,2,3.23
TXS1-02790,14.87,11.07,450,2,1.19
TXS1-02791,101.83,17.82,95,1,9.08
TXS1-02792,97.94,14.68,45,3,7.31
TXS1-02793,21.47,23.25,14,3,22.78
TXS1-02794,98.47,12.38,973,2,1.71
TXS1-02795,72.78,17.03,164,4,1.32
TXS1-02796,18.91,20.56,691,3,8.36
TXS1-02797,17.83,17.32,30,3,4.74
TXS1-02798,17.61,19.51,430,3,1.77
TXS1-02799,11.53,13.2,1103,2,4.14
TXS1-02800,12.74,12.53,158,1,3.56
TXS1-02801,49.11,15.67,553,4,4.87
TXS1-02802,24.94,13.75,18,3,0.77
TXS1-02803,23.91,20.55,42,1,6.05
TXS1-02804,76.5,10.78,225,3,4.18
TXS1-02805,21.43,10.59,474,1,6.69
TXS1-02806,64.16,11.5,784,3,4.89
TXS1-02807,14.41,11.43,800,2,20.43
TXS1-02808,97.55,14.33,98,2,5.17
TXS1-02809,32.02,16.41,578,4,31.8
TXS1-02810,47.23,15.06,465,6,3.4
TXS1-02811,44.53,13.88,1056,1,25.85
TXS1-02812,18.79,19.26,686,4,3.35
TXS1-02813,47.73,12.34,5,5,7.83
TXS1-02814,15.92,23.14,381,2,2.45
TXS1-02815,53.35,12.46,2581,2,4.73
TXS1-02816,43.66,15.07,351,3,4.26
TXS1-02817,9.71,18.29,233,3,13.62
TXS1-02818,30.57,14.54,66,1,9.88
TXS1-02819,195.38,23.32,224,2,9.71
TXS1-02820,105.57,17.76,9,2,5.43
TXS1-02821,89.87,18.64,104,5,10.02
TXS1-02822,15.15,18.28,14,4,26.79
TXS1-02823,66.89,16.6,1284,3,13.22
TXS1-02824,67.09,13.9,280,5,11.52
TXS1-02825,98.26,21.72,74,2,0.97
TXS1-02826,63.42,10.1,506,3,7.7
TXS1-02827,30.04,12.53,1300,3,18.12
TXS1-02828,46.25,12.34,115,2,13.88
TXS1-02829,35.23,12.25,168,3,10.62
TXS1-02830,18.18,13.17,556,7,6.98
TXS1-02831,38.24,14.6,627,5,45.67
TXS1-02832,18.02,17.3,435,1,38.68
TXS1-02833,34.21,12.07,839,2,3.25
TXS1-02834,32.98,22.94,282,3,2.93
TXS1-02835,72.73,15.52,172,2,11.59
TXS1-02836,18.2,18.92,131,1,4.23
TXS1-02837,13.48,9.07,1091,2,0.81
TXS1-02838,36.13,16.0,104,5,3.38
TXS1-02839,62.95,18.57,114,2,14.27
TXS1-02840,64.66,10.04,558,2,5.74
TXS1-02841,80.7,11.22,25,3,73.71
TXS1-02842,130.62,23.51,476,2,20.43
TXS1-02843,27.42,18.63,263,3,3.42
TXS1-02844,111.79,11.92,116,3,8.75
TXS1-02845,145.94,23.05,20,2,8.61
TXS1-02846,9.96,20.25,68,2,3.08
TXS1-02847,35.49,10.14,203,1,1.53
TXS1-02848,63.7,11.29,469,1,14.06
TXS1-02849,43.98,21.97,1455,6,32.5
TXS1-02850,85.32,17.77,125,2,4.38
TXS1-02851,26.34,18.31,215,2,4.06
TXS1-02852,21.49,15.8,1458,3,31.6
TXS1-02853,37.88,16.96,512,1,10.4
TXS1-02854,118.73,17.17,145,3,5.29
TXS1-02855,44.88,15.44,27,4,1.72
TXS1-02856,27.42,10.52,608,1,25.14
TXS1-02857,33.38,11.55,109,3,1.84
TXS1-02858,25.05,14.57,268,2,8.63
TXS1-02859,32.44,13.3,30,1,22.47
TXS1-02860,74.0,17.12,256,1,12.1
TXS1-02861,73.88,16.55,242,1,24.51
TXS1-02862,31.2,16.46,463,5,15.39
TXS1-02863,70.07,15.6,87,2,1.72
TXS1-02864,45.14,14.44,48,2,3.92
TXS1-02865,43.75,17.46,168,2,8.96
TXS1-02866,31.33,13.68,609,3,4.85
TXS1-02867,52.02,19.27,310,2,2.98
TXS1-02868,14.79,15.3,341,3,3.07
TXS1-02869,5.98,22.0,477,1,2.89
TXS1-02870,22.92,16.5,817,3,0.36
TXS1-02871,34.49,16.08,16,1,5.34
TXS1-02872,95.1,12.16,321,1,13.64
TXS1-02873,10.11,21.29,274,3,0.7
TXS1-02874,86.52,23.15,207,3,0.8
TXS1-02875,32.85,10.81,191,2,3.65
TXS1-02876,41.33,11.41,535,1,9.86
TXS1-02877,22.76,20.58,235,1,7.89
TXS1-02878,41.58,21.73,418,3,4.18
TXS1-02879,28.59,12.86,304,3,1.4
TXS1-02880,144.42,11.02,87,3,6.56
TXS1-02881,224.46,16.42,235,3,2.24
TXS1-02882,58.13,16.66,1395,1,9.88
TXS1-02883,64.88,17.86,7,3,19.23
TXS1-02884,76.74,18.67,300,6,8.24
TXS1-02885,35.82,14.01,231,4,0.5
TXS1-02886,8.0,13.17,907,2,5.92
TXS1-02887,5.35,18.17,55,3,6.25
TXS1-02888,52.88,21.66,785,3,4.24
TXS1-02889,17.32,12.46,118,1,9.89
TXS1-02890,191.81,9.64,4,2,2.29
TXS1-02891,73.95,7.02,1037,3,26.67
TXS1-02892,22.29,13.68,275,1,4.42
TXS1-02893,48.28,17.95,848,2,10.42
TXS1-02894,59.69,20.92,1559,2,11.01
